query_id,claim,recall@1,recall@2,recall@3,recall@4,recall@5,precision@1,precision@2,precision@3,precision@4,precision@5
296,"يُعاني 68٪ من الأشخاص من ""متلازمة الاهتزازات الوهمية"" (Phantom Vibration Syndrom",0.0588,0.1176,0.1765,0.2353,0.2941,1.0,1.0,1.0,1.0,1.0
297,عاجل وردنا الآن : هيئة عمليات التجارة البحرية البريطانية: اليمنيون استهدفوا سفين,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
298,إثيوبيا تسجّل 2144 إصابة جديدة بفايروس كورونا المستجد، ليصل إجمالي الإصابات إلى ,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
299,استقبال حافلة المنتخب البرازيلي بعد هزيمته أمام كرواتيا وخروجه من كأس العالم في ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
300,وزارة الدفاع الروسية أعلنت أن قواتها أحكمت سيطرتها على مدينة مليتوبول، وقامت بتد,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,مقطع فيديو لوزير المالية في النيجر وهو يبكي بعد منحه 48 ساعة لتوضيح سوء الوضع ال,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,في العاصمه بغداد ام عراقيه تخنق بنتها التي تبلغ من العمر 5 اشهر وترميها في النفا,0.0556,0.1111,0.1111,0.1667,0.2222,1.0,1.0,0.6667,0.75,0.8
303,القمر والمشترى وزحل صورة لن تتكرر قبل ٢٠٣٧,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,جريدة الأهرام تزيّف صورة لمشاركة الرئيس المصري عبد الفتّاح السيسي في احتفالات ال,0.0,0.1111,0.2222,0.2222,0.3333,0.0,0.5,0.6667,0.5,0.6
305,الرئيس الروسي فلاديمير بوتين يسعّر اليورو بـ 2 روبل للدول المعادية لروسيا، ويُهد,0.0,0.0833,0.0833,0.1667,0.25,0.0,0.5,0.3333,0.5,0.6
306,أردوغان ينشر خريطة تركيا إشارة إلى معاهدة لوزان ١٩٢٣ ويظهر فيها حلب و أربيل والم,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,"سيارة أودي A5 موديل 2022 متوفرة في مصر بفئة واحدة فقط وهي S-LINE، وسعرها يبلغ 1,",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
308,ثلاث فتيات في مترو باريس يتعرضن لـ “التحرش” لكن من سوء حظهم، أن الفتيات اللواتي ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,تاجر أردني سامح مدينين له بمبلغ 93 ألف دينار، ثم توفاه الله في اليوم التالي.,0.0588,0.1176,0.1176,0.1765,0.2353,1.0,1.0,0.6667,0.75,0.8
310,ترامب يرفع علم الثورة الأمريكية لعام ١٧٧٦ بدلا من العلم الأمريكي فوق البيت الأبي,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
311,القبض على لاجئ سوري يعيش في أحد المخيمات التركية، اخترق حساب ثلاثة بنوك خليجية و,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
312,قام البنك الأهلي المصري بتقليل حدود السحب النقدي خارج مصر بنسبة 50% على بطاقات ا,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,وافق صندوق النقد الدولي على تزويد أوكرانيا بتمويل طارئ إضافي قدره 1.3 مليار دولا,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,محمد عبدالجواد، من مواليد عام 1962، هو لاعب كرة قدم سعودي سابق، لعب في مركز الظه,0.0,0.0,0.0,0.3333,0.6667,0.0,0.0,0.0,0.25,0.4
315,"أميركا تتنبأ بـ ""كورونا"" منذ 9 سنوات والدليل فيلم ""كونتيجن"".",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
316,128 دولة وقفت ضد الخطوة الأمريكية بشأن القدس في العام 2019,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
317,صورة حديثة لوصول ستة جنود إسرائيليين جرحى إلى مستشفى سوروكا بعد إصابتهم في غزة.,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
318,حقق ريال مدريد الفوز في 95 مباراة، بينما حقق برشلونة الفوز في 96 مباراة، وانتهت ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
319,ما زال 19 شخصاً عالقين تحت أنقاض مبنى مكون من أربعة طوابق انهار في منطقة الكرادة,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
320,"قُتل 200 مسلح من حركة ""الشباب"" خلال عملية عسكرية للجيش في إقليم هيران وسط الصوما",0.0526,0.1053,0.1579,0.1579,0.2105,1.0,1.0,1.0,0.75,0.8
321,أعلن مهرجان بغداد الدولي للمسرح عن استقباله 215 عرضاً للمشاركة في دورته الثالثة،,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,0.5,0.3333,0.25,0.2
322,"بوتين يرد على عقوبات الاتحاد الدولي لكرة القدم، قائلًا ""لماذا لم تتخذ الفيفا عقو",0.0,0.0526,0.1053,0.1579,0.2105,0.0,0.5,0.6667,0.75,0.8
323,صورة لاحتفال بايرن ميونخ بفوزه بثمانية أهداف على برشلونة,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,منح مساعدات مصرية للولايات المتحدة في العام 1944,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
325,ذكر مركز رصد الزلازل الأوروبي المتوسطي أن زلزالاً بقوة 4.5 درجة وقع في الساعات ا,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
326,فيديو لثلاث فتيات في مترو باريس يتعرضن للتحرش، لكن تبين أنّهن من فرقة المظليين ا,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,بعض الدراسات أكدت فائدة استخدام الساونا في الإقلاع عن التدخين وإخراج النيكوتين م,0.0,0.0526,0.1053,0.1579,0.2105,0.0,0.5,0.6667,0.75,0.8
328,الجيش السوري تقدم يوم الجمعة بعمق ثلاثة كيلومترات في الجبهة الجنوبية الغربية للر,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,أجرت بارتس هيلث إن إتش إس ترست وجامعة كوليدج لندن دراسة استخدمت جهازاً جديداً لت,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,في منطقة خاركيف قامت القوات الروسية بالقضاء على نحو 60 جندياً أوكرانياً بالإضافة,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
331,ليلة السبت – الأحد، وقعت هزة أرضية بلغت قوتها 4.5 درجة على مقياس ريختر في ضواحي ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,الرئيس عبد الفتاح السيسي أصدر القرار رقم 191 لعام 2022، بالموافقة على اتفاق مبسط,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
333,سيتريوديول يقضي على كورونا 100%,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
334,صرح الدكتور أحمد أبو اليزيد، أستاذ كلية الزراعة بجامعة عين شمس، بأن صادرات مصر ا,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,جيش الاحتلال يلقي مناشير فيها تذكروا هذا التاريخ يا أهل جنوب وادي غزة 26/6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,انفجار اكبر محطة لتصدير الغاز في امريكا هذه المحطة تزود اسبانيا بحوالي 40 بالمائ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
337,صور لممرضة أمام أحد المستشفيات ويظهر على ملابسها آثار الدماء، التقطت عام 1990 في,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
338,فيديو يظهر فيه شخص يدعي أنه لا يمكن التقاط فيروس وأن هناك لقاحا مسجلا لفيروس كور,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
339,لقي 3 أشخاص حتفهم اليوم السبت، جراء تفجير شاحنة على جسر القرم في ساعات الفجر، وف,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
340,يوافق يوم المعلمين في مصر لعام 2022 يوم 28 فبراير، وهو تاريخ يتزامن مع قرب نهاية,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
341,"""وفاة 17 سورياً بعد غرق قاربهم قبالة السواحل الليبية في مياه البحر الأبيض المتوس",0.0769,0.1538,0.1538,0.2308,0.3077,1.0,1.0,0.6667,0.75,0.8
342,بوسط دمشق بجانب فندق فورسيزون مظاهرة ضد بشار الاسد 2023,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
343,كشفت هيئة الدفاع المدني والإسعاف في سلطنة عمان عن استخراج 6 جثث حتى اللحظة نتيجة,0.0588,0.1176,0.1176,0.1765,0.2353,1.0,1.0,0.6667,0.75,0.8
344,"السفينة ""إيفر غيفن"" اصطدمت بضفة القناة على مسافة 6 كيلومترات (3.7 ميل) شمال المد",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
345,فاز تمام علاء الدين، لاعب المنتخب السوري للكيك بوكسينج، بلقب بطولة العالم للمحتر,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
346,صورة الفتاة التي توفيت بسبب مباراة الجزائر وبوركينا فاسو يوم الثلاثاء 16 نوفمبر/,0.0526,0.1053,0.1579,0.2105,0.2105,1.0,1.0,1.0,1.0,0.8
347,أعلنت وزارة النفط العراقية مساء الأحد الماضي عن إخماد حريق البئر 44 في حقل خباز ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
348,قام البنك المركزي المصري اليوم بطرح سندات خزانة نيابة عن وزارة المالية بقيمة إجم,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,تصل نسبة البطالة في العراق الغني بالنفط إلى 27٪، بينما تبلغ نسبة الفقر 31.7٪، حس,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
350,وزارة التربية والتعليم تمنح 10 درجات رأفة فى كل مادة في امتحانات الثانوية، لجميع,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
351,صورة لجثامين ألف طفل سوري قتلوا بالكيماوي في دمشق.,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
352,مقطع فيديو لصاروخ كينجال الروسي بعد استخدامه لتدمير مستودع للأسلحة الأوكرانية بع,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.2
353,"حتى الآن، بلغ عدد ضحايا ""مركب الموت"" 37 شخصًا: من بينهم 24 حالة وفاة و13 شخصًا ي",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
354,أوضح الدكتور حسام عبد الغفار، المتحدث باسم وزارة الصحة، أن هناك أكثر من 37 مركزً,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
355,مارتن بريثوايت طلب من إدارة برشلونة الحصول على رقم 10 في حال رحيل ليونيل ميسي عن,0.0556,0.1111,0.1667,0.2222,0.2778,1.0,1.0,1.0,1.0,1.0
356,كشف الجيش الإندونيسي عن العثور على الغواصة التي انقطع الاتصال بها قرب سواحل بالي,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.3333,0.25,0.2
357,الجيش السوداني ينشر صور لقواته في منطقة الجيلي قرب المصفاة الرئيسة في البلاد الو,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,في فبراير 2011 - قُتل شخصان وتم اعتقال العشرات أثناء مشاركة الآلاف من نشطاء المع,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
359,تبلغ تكلفة تذاكر الركاب للرحلات التي تتراوح مدتها بين 12 و13 ساعة 80 يورو لكل ات,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
360,جامعة جونز هوبكنز الأميركية، ومنظمة الصحة العالمية، والمنتدى الاقتصادي العالمي، ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
361,بيان القوات المسلحة اليمنية بشأن عمليتين عسكريتين مشتركتين مع المقاومة الإسلامية,0.0667,0.1333,0.2,0.2,0.2667,1.0,1.0,1.0,0.75,0.8
362,صادق البرلمان التركي اليوم على قانون يقضي بإستقطاب 3000 شاب و شابة من مختلف البل,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
363,أمسك أنفاسك لأكثر من 10 ثوانٍ! إذا نجحت في الزفير دون سعال فهذا يشير إلى عدم وجو,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,في محافظة العاصمة، أقام مركز شباب وشابات ماركا اليوم ورشة عمل حول مشاركة الشباب ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
365,في عام 1820، كان العالم الدنماركي هانز أورستد يعدّ المواد اللازمة لإحدى محاضراته,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,أعلنت وسائل الإعلام الرسمية في بلجيكا عن اعتقال 3 أشخاص بسبب تهديد موجه لوزير ال,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
367,"آخر كلب صيد إيرلندي رمادي عملاق خلال العام 1902"".",0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
368,تصريح منسوب لساديو ماني عن تشجيعه منتخب المغرب، في حال إقصاء المنتخب السنغالي في,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
369,أصدرت سلطات ولاية كاليفورنيا قرارًا بإجلاء ما يزيد عن 100 ألف شخص نتيجة الحرائق ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
370,"ياسمين الصكلي مُدرسة تونسية فازت بجائزة ""المعلم العالمي"" ضمن أفضل معلمي العالم م",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,"حكمت الشرطة الهندية بجلد 9 رجال مسلمين علنًا أمام جمع يهتف بشعارات ""تحيا الهند ا",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
372,رئيس الجمهورية التونسية، قيس سعيد، يمنح 34 فلسطينياً الجنسية التونسية.,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
373,أعلن البنك المركزي الأردني، اليوم السبت، أن عدد الشيكات التي تم تداولها خلال شهر,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
374,كشف رئيس مجلس الأعمال التونسي الإفريقي، أنيس الجزيري، اليوم السبت، أن قيمة المبا,0.3333,0.6667,0.6667,0.6667,0.6667,1.0,1.0,0.6667,0.5,0.4
375,كشف النادي الإسماعيلي عن توقيع المدافع إياد العسقلاني، لاعب فريق الشباب ومنتخب م,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
376,- في مدينة المنيا الجديدة، تم تخصيص خمس قطع أراضٍ لإنشاء مدرسة ومعهد عالٍ وملاهٍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,أصدرت المحكمة الاقتصادية حكماً بتغريم الفنانة اللبنانية ميريام فارس مبلغ 394 ألف,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
378,في لحظة حرجة للغاية، أُطلقت 12 صاروخًا من إيران باتجاه القنصلية الأميركية في أرب,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
379,ذكرت وكالة إنترفاكس الروسية، اليوم الأربعاء، أنه تم اعتقال 5 مواطنين روس و3 آخري,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
380,السيسى يؤدي مناسك العمرة وتم فتح الكعبة المشرفة وصلى بداخلها صباح يوم السبت 8 ما,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
381,"""صحيفة الغارديان البريطانية قالت إن مخترع طائرة بيرقدار المسيرة المهندس التركي س",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
382,تمكن النرويجي من تسجيل ثلاثة أهداف في مرمى مانشستر يونايتد خلال مباراة اليوم، ال,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,تنبأ الأديب المصري الدكتور أحمد خالد توفيق بفايروس كورونا المستجد، ونشر في كتابه,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
384,الحكم على نادية عكاشة بستة أشهر سجنًا نافذة وبخطية مالية قدرها ألفي دينار في الق,0.0,0.0588,0.1176,0.1765,0.2353,0.0,0.5,0.6667,0.75,0.8
385,أُصيب ما لا يقل عن 8 مستوطنين مساء يوم الخميس، في هجوم طعن قرب مستوطنة موديعين غ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
386,إحصائية تُظهر أكثر الشعوب العربية تفاعلًا على منصات التواصل الاجتماعي خلال عام 2,0.0,0.0714,0.1429,0.2143,0.2857,0.0,0.5,0.6667,0.75,0.8
387,ضبط 900 طن من الاسماك المسممة قادمة من محافظة نينوى متجهة الى محافظة النجف,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,أعلن البنك المركزي العراقي عن تسجيل أعلى احتياطي في تاريخه بقيمة تجاوزت 87 مليار,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
389,"أفاد مركز ""GFZ"" الألماني لأبحاث علوم الأرض بأن زلزالاً بقوة 5.6 درجة ضرب المنطقة",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
390,أعلن الرئيس الروسي فلاديمير بوتين، يوم الأربعاء الماضي، عن تعبئة حوالي 300 ألف ج,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
391,درس في محافظة دمياط وتخرج في كلية دار العلوم عام ١٩٦٥، ثم تابع دراسته في كلية ال,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,آرسنال × مانشستر يونايتد، تُقام في الساعة السادسة والنصف مساءً، وتُنقل عبر قناة ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,"عبد الحميد الدبيبة: ""سنوفّر لكل شاب راتب شهري 1500 دينار، وسندفع لكل عائلة ليبية",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
394,"أعلنت الحكومة الصومالية مقتل 30 فرداً من ""حركة الشباب"" خلال عملية عسكرية للجيش ف",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,"سفير الاتحاد الأوروبي في تونس لصحيفة لوموند يوم 2 أغسطس/آب 2021: ""لن أعتذر على م",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,وقع بوتين في 25 مايو الماضي مرسوماً يتيح تسهيل إجراءات منح الجنسية الروسية لسكان,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
398,قُتل ما لا يقل عن 18 شخصاً شمال المكسيك، صباح اليوم الأحد، نتيجة اصطدام حافلة رك,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
399,اسمها السلحفاة جوناثان من مواليد 1832 و تعتبر اكبر الحيوانات الحيه عمرا,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.25,0.2
400,"محافظ الفيوم يحضر ندوة بعنوان ""حرب أكتوبر - وطن وانتماء"" احتفالًا بالذكرى التاسع",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
401,آكبر معمّر في العالم من مواليد ويبلغ من العمر 256 عاما,0.0556,0.1111,0.1667,0.2222,0.2778,1.0,1.0,1.0,1.0,1.0
402,أعلن الاتحاد الدولي لكرة القدم، رسميًّا، عن اجتماعٍ عاجل لاتخاذ قرار بإعادة مبار,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
403,القناة 12 العبرية نشرت أنّ التسجيل الصوتي الوراد في وثائقي الجزيرة يعود للجندي ا,0.0556,0.1111,0.1667,0.2222,0.2778,1.0,1.0,1.0,1.0,1.0
404,أفادت الحكومة الصومالية، اليوم الأربعاء، بمقتل 3 من جنودها و20 عنصراً من حركة ال,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,تاجر سوسي بمدينة طنجة هو اول من أدخل الهاتف الى المغرب سنة1883 بعد 7 سنوات فقط م,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
406,هزّ زلزال بقوة 4.7 درجات على مقياس ريختر ولاية بينغول التركية وسط البلاد في ساعا,0.0526,0.0526,0.1053,0.1579,0.2105,1.0,0.5,0.6667,0.75,0.8
407,عاجل السيسي يوجه بصرف 3 مليون دولار لأسر الجنود الإسرائيليين,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,إعادة فتح المساجد في المملكة المغربيّة يوم 4 يونيو/ حزيران من العام الجاري، بعد ,0.0556,0.0556,0.1111,0.1111,0.1667,1.0,0.5,0.6667,0.5,0.6
409,إغلاق مداخل الحرم المكي بعد توافد 2.5 مليون معتمر في ليلة ال 25 من رمضان ،، ماشا,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,قيام مليشيات الحوثي بقمع المواطنيين ومنعهم الاحتفال بذكرى ثورة 26 سبتمبر في محاف,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,قالت الأمم المتحدة يوم الثلاثاء إنه تم إجلاء 114 لاجئًا صوماليًا من اليمن إلى وط,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
412,اعتقلت السلطات في السعودية 16 شخصاً تورطوا في ارتكاب جرائم احتيال مالي من خلال م,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
413,أُسّس محرك البحث الجديد في ولاية كاليفورنيا عام 2019 على يد موظفين سابقين في جوج,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
414,السبّاق التونسي وليد كتيلة يهدي تونس ميدالية ذهبية ثانية في سباق 800 متر كراسي.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,اسماعيل هنية على غلاف مجلة فوربس الأمريكية وثروته 4 مليار,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,"أفادت شرطة مدينة ""دونيتسك"" الأوكرانية بالعثور على 35 مقبرة واستخراج أكثر من 120 ",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
417,أكد الرئيس الفرنسي إيمانويل ماكرون، اليوم الخميس 13 أكتوبر، أن باريس تدعم أوكران,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
418,لما تعرف إن الاتحاد الأوروبي 🇪🇺 سمح لمواطني 54 دولة بدخول منطقه الشنجن ومصر منه,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,ذكرت وسائل الإعلام الأمريكية اليوم الأربعاء أن 5 أشخاص أصيبوا في حادث إطلاق نار ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,ادانت محكمة البريقة الابتدائية صباح اليوم 11 شخص في واقعة اغتصاب طفل واعتقل على ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
421,حقق نادي الكويت الكويتي لقب البطولة العربية لكرة السلة الـ34، التي استضافتها الك,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,وافق أوباما خلال فترة حكمه على الإفراج عن أربعة أسرى من طالبان يتواجدون في سجن غ,0.0,0.0556,0.1111,0.1667,0.2222,0.0,0.5,0.6667,0.75,0.8
423,أعلنت عدة محافظات في مصر تعليق الدراسة نظرًا لتدهور الأحوال الجوية، بعد تحذير ال,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
424,أدى حادث تصادم بين سيارتين ملاكي اليوم على طريق إحدى قرى مركز أبو تشت شمال محافظ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,صورة لجثة سيدة مصريّة تُدعى سعاد، توفيت قبل 15 يومًا من وقت العثور عليها، ولم يك,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
426,الدفاعات الأرضية الأوكرانية تسقط 4 طائرات روسية,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
427,لوحة رسمها والتر مولينو عام 1962 تحمل عنوان (الحياة عام 2022).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,السباح الإيراني رعد جاني حصل على المركز 67 والأخير في الأولمبياد.,0.0,0.0714,0.1429,0.1429,0.1429,0.0,0.5,0.6667,0.5,0.4
429,تزامنت جولة نخالة وتصريحاته مع التصعيد في الأراضي المحتلة، بدءاً من الضفة الغربي,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
430,أعلنت ألمانيا أنها ستسلم الجيش الأوكراني أول نظام من أربعة أنظمة دفاع جوي متقدمة,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
431,تعتقد الممثلة الجنوب أفريقية تشارليز ثيرون (47 عاماً) أن الجمال مسألة شخصية ولا ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
432,كويكب ضخم سيصطدم بمدار كوكب الأرض بعد 5 أيام,0.0588,0.1176,0.1765,0.2353,0.2941,1.0,1.0,1.0,1.0,1.0
433,حارس مرمى تسبب بطرد ٤ مدربين وسكتة قلبية لاّخر بسبب وزنه.,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
434,لحظة استهداف طيران البيرقدار التركي لثلاث قياديات من النساء بميليشيات قسد بالأمس,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,أكدت الدكتورة نعيمة القصير، ممثلة منظمة الصحة العالمية في مصر، أن مصر خالية من ش,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
436,أعلنت السلطات الإيطالية، مساء الأحد، عن تسجيل 133 حالة وفاة جديدة بسبب فيروس كور,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
437,قائمة أسعار الذهب في مصر صباح يوم الأحد مع بداية تعاملات اليوم 16 أكتوبر 2022، ل,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,الجزيرة تعتذر لمشاهديها على ما تم بثه أمس الجمعة من مظاهرات قديمة منذ عام 2011 .,0.0,0.0625,0.0625,0.125,0.1875,0.0,0.5,0.3333,0.5,0.6
439,صورة لاستهداف سفينة على بعد 45 ميلا جنوب عدن باليمن الآن وأنباء أولية عن احتراق ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
440,وكالة الفضاء الأميركية (ناسا)تحدد تواريخ الأبراج، وتزيد عددها إلى 13 برجاً، وذلك,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
441,صرحت أورسولا فون دير لاين، رئيسة المفوضية الأوروبية، بأن الاتحاد الأوروبي مستعد ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
