query_id,claim,recall@1,recall@2,recall@3,recall@4,recall@5,precision@1,precision@2,precision@3,precision@4,precision@5
366,Tres casos (de periodistas asesinados) están a cargo de la Fiscalía de Veracruz ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,Miles de personas se manifiestan en Rumanía contra las medidas sanitarias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,El avión de este video se estrelló en Venezuela en julio de 2023,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
369,web china filtra que hay más de 24 mil muertos por coronavirus ante la censura,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
370,“Las violaciones se han multiplicado por dos en España desde que Sánchez llegó a,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
371,“Un 57%. La criminalidad aumenta más en Cataluña que en el resto de España”,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2
372,Encuentran cuerpos de 72 niños sin órganos en las costas de Veracruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Tenemos 4 millones de empleos menos que hace un año,0.0,0.2,0.2,0.2,0.2,0.0,0.5,0.3333,0.25,0.2
374,Foto muestra una masiva manifestación en La Habana que llenó toda una avenida y ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,"Una sentencia del Tribunal de Lisboa dictamina que solo el 0,9% de los 'casos ve",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Este vídeo muestra el cielo de Israel durante el ataque con misiles por parte de,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
377,Dos años de prisión para bancos por llamadas instigantes en Ecuador,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
378,‘Antena 3’ ha mostrado un rótulo en el que dice que “el cambio climático provoca,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
379,"Como el Censo es cada 10 años, y el último fue en 2017, este censo es ilegal ya ",0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
380,En la cartilla cuando veas la coalición de los tres partidos solo cruza un solo ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,Vox Badajoz colgó un cartel con faltas de ortografía en la puerta de su sede que,0.0625,0.0625,0.125,0.125,0.1875,1.0,0.5,0.6667,0.5,0.6
382,Habrá una reducción de 10% al gasto en comunicación social.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,La NASA ha confirmado que los tres días de oscuridad en la Tierra tendrán lugar ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
384,Se usó gas lacrimógeno en la manifestación en Ferraz contra la amnistía el 6 de ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,E-Bike regala en Facebook cientos de bicicletas que no se pueden vender debido a,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
386,"Pejae de Hudson camino a la costa, 4.3 millones de autos camino a la costa",0.0526,0.1053,0.1579,0.2105,0.2105,1.0,1.0,1.0,1.0,0.8
387,Miles de manifestantes se movilizan en Grecia para protestar contra la invasión ,0.0556,0.0556,0.1111,0.1667,0.2222,1.0,0.5,0.6667,0.75,0.8
388,A 1954 heatwave in the US proves climate change is not happening,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
389,Miles de cristianos se reunieron en Francia por la exhibición olímpica de la Últ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
390,La Ciudad genera casi el 25% de los recursos coparticipables y se lleva poco más,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.3333,0.25,0.2
391,Sergio Massa dejó una inflación anualizada del 3678%,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
392,Pandemics recur every 100 years,0.0667,0.1333,0.2,0.2667,0.3333,1.0,1.0,1.0,1.0,1.0
393,"En octubre de 2024, la Agencia Federal de Gestión de Emergencias planea ejecutar",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
394,1.400.000 venezolanos tiene Registro Biométrico para el 13 de octubre de 20,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333,0.25,0.2
395,"Casi el 10% del presupuesto [está destinado a] seguridad, eso no lo gasta la Pro",0.0,0.0769,0.1538,0.2308,0.3077,0.0,0.5,0.6667,0.75,0.8
396,El Mundo publica que Urkullu ha declarado el miércoles 4 de noviembre como el in,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
397,Invamer publicó que Petro tiene un 84% de aprobación en diciembre de 2023,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
398,"El jefe de la ONPE, Piero Corvetto, viajó a Venezuela para ser observador en las",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
399,El Invima alertó sobre el uso de diclofenaco en Colombia en abril de 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,El Hospital La Fe (Valencia) “necesita urgentemente 12 donantes” para un “niño d,0.0,0.0833,0.1667,0.1667,0.25,0.0,0.5,0.6667,0.5,0.6
401,Hace 10 años el presupuesto cae un punto por año,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,“24 de cada 100 niños que actualmente están en la escuela hablan español”.,0.0,0.0,0.1,0.2,0.2,0.0,0.0,0.3333,0.5,0.4
403,En estos 12 últimos meses se están creando 1.483 empleos diariamente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,Este documento confirma que el expresidente estadounidense Jimmy Carter falleció,0.0,0.0,0.125,0.25,0.25,0.0,0.0,0.3333,0.5,0.4
405,La periodista mexicana Anabel Hernández dijo en un mensaje en X que la empresa q,0.0,0.0588,0.1176,0.1765,0.1765,0.0,0.5,0.6667,0.75,0.6
406,En la Argentina van 4 años consecutivos de caída del salario y tenemos un 50% de,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,Este vídeo muestra a una mujer prendiendo fuego al agua que sale del grifo en Oh,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
408,El actor Denzel Washington dijo que no votará a Kamala Harris en las elecciones ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
409,"Zaragoza alcanzó los 52,7 grados en 1935 y el cambio climático es una ""farsa""",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
410,"En febrero de 2021 los días de la semana se repetirán cuatro veces, algo que aco",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
411,El Foro Económico Mundial ordenó reducir la edad de consentimiento a 12 años y d,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
412,“Este es el Gobierno que ha aumentado en estos presupuestos hasta 3.500 millones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,"Pdvsa anunció vacantes en diciembre de 2023 para trabajar en la ""división Esequi",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
414,La Torre Eiffel se iluminó con los colores de la bandera de Argentina para celeb,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
415,Si los nueve millones de pensionistas votan nulo se elimina el Senado,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
416,Jennifer García Quintana lleva desaparecida 6 días,0.0714,0.0714,0.0714,0.1429,0.1429,1.0,0.5,0.3333,0.5,0.4
417,No podemos aceptar la pobreza (...) que acompaña al 40% de nuestros niños,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,Multa de hasta 500 salarios mínimos a quien se niegue responder censo del Inegi,0.0,0.125,0.25,0.375,0.375,0.0,0.5,0.6667,0.75,0.6
419,"Exit poll de Lewis & Thompson: Nicolás Maduro, 56%; Edmundo González, 34%",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
420,Bill Gates ha dicho que morirán más de 700.000 personas por la vacuna del corona,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
421,Podemos saber si estamos infectados de coronavirus inhalando profundamente y sos,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
422,7 de cada 10 chicos en la Provincia de Buenos Aires están debajo de la línea de ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,En cinco meses hemos puesto en marcha en Andalucía 21 unidades de violencia inte,0.0714,0.1429,0.2143,0.2143,0.2143,1.0,1.0,1.0,0.75,0.6
424,"En 2012 tuvimos un superávit comercial histórico, superior a los 10 mil millones",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,Fotografía de dos personas sujetando una bandera con los colores de la bandera r,0.0,0.0714,0.0714,0.0714,0.1429,0.0,0.5,0.3333,0.25,0.4
426,Macron canceló su viaje a Kiev porque sus servicios secretos le advirtieron de u,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
427,Amelia Pérez ha tenido 13 votos por lo que ella ya es la nueva fiscal,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.2
428,China espera aprobación para matar a 20.000 pacientes de coronavirus,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
429,Cuatro trabajadores de la Agencia Estatal de Meteorología confesaron que aviones,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
430,La recuperación de la economía en México se está dando.... se pronostica por las,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
431,Filipinas investiga la muerte de 160 niños vacunados contra el covid-19,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
432,38 niños fueron nombrados en honor al hijo del Chapo Guzmán,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
433,Este vídeo nocturno muestra una explosión y un incendio tras el impacto de misil,0.0526,0.0526,0.1053,0.1579,0.2105,1.0,0.5,0.6667,0.75,0.8
434,"Esta imagen muestra el pasaporte del oficial ucraniano Samuel Hydenko, que ha si",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
435,Ernesto Talvi y Juan Sartori sumaron medio millón de votos en las elecciones de ,0.0625,0.125,0.1875,0.25,0.3125,1.0,1.0,1.0,1.0,1.0
436,El hacker sonriente argelino donó 4000 millones de dólares a África y Palestina ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
437,Correo de la Seguridad Social que avisa de un reembolso de 450 euros,0.0667,0.1333,0.2,0.2,0.2,1.0,1.0,1.0,0.75,0.6
438,Pemex y CFE realizarán un recorte de 62 mil millones de pesos y de 10 mil millon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,Hamás ejecuta a 78 homosexuales israelíes y lo retransmite en directo,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
440,"“Es lo que dicen los indicadores del Ministerio de Sanidad, con datos de 2022, q",0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
441,“[Cataluña es] la segunda comunidad autónoma que tiene el mayor número de person,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,Cámara de un banco en Bogotá durante las protestas de mayo de 2021 por la reform,0.1111,0.1111,0.1111,0.1111,0.1111,1.0,0.5,0.3333,0.25,0.2
443,"Cada reenvío del video de la Fundación Juegaterapia son 0,10€ para el cáncer inf",0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
444,En la delegación Cuajimalpa están sobrando vacunas por lo que cualquier persona ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
445,El personal del Ministerio de Defensa vota miles de veces en una encuesta actual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,mani contra Ayuso en autobuses PSOE: ticket de almuerzo para recibir la bolsa de,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,Sanidad admite que 14 lotes de vacunas provocaron 200 muertes en España,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,Esta imagen de nubes iluminadas formando una figura mística muestra una señal en,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
449,Al menos 1.000 migrantes acaban de romper la barrera de la Guardia Nacional en C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,[Tuvo] la inflación más alta de los últimos 25 años,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,California (EEUU) aprueba la ley que legaliza matar a bebés hasta 28 días despué,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
452,"El Gobierno va a abrir un centro de refugiados en Sotrondio (Asturias), un puebl",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
453,"2,433 bebés muertos en el VAERS por vacunas COVID-19",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
454,Ferrero Rocher regala 5.000 cestas de chocolate por Navidad.,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
455,"“España es el país con mayor recesión del mundo, con una contracción de la econo",0.0625,0.125,0.1875,0.1875,0.25,1.0,1.0,1.0,0.75,0.8
456,“El 81% de los chilenos está en contra del voto de los inmigrantes en Chile”: #F,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
457,Vídeo de dos magrebíes que agreden a una chica trans en España.,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
458,"[T] No, no han interceptado a dos miembros de la Guardia Civil intentando entrar",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
459,"Los segundos juicios de Núremberg contra Bill Gates, Fauci y BlackRock empiezan ",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
460,Suicidios aumentaron en Medellín un 26% durante la cuarentena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,La Dirección General de Tráfico publicó la lista de las 35 enfermedades por las ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
462,Municipalidad entregó 4000 entradas a venezolanos para el Festival de Viña,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
463,Han metido a 200 inmigrantes de Malí en el colegio de un municipio gallego de 70,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
464,"Este informe del ISCIII desvela la mentira de la pandemia: las UCIS están a 0, l",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
465,Con la vacuna para el coronavirus se implantará el microchip ID2020,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
466,870 mil dosis de AstraZeneca que llegaron al país fueron “un regalo” de la India,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
467,Este video muestra una riña entre dos personas en una calle de Chile en 2022,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
468,cuando Kirchner asumió parecía difícil que se iba a terminar con el 25% de desoc,0.0625,0.125,0.1875,0.25,0.3125,1.0,1.0,1.0,1.0,1.0
469,El salario mínimo a 15 dólares implica que una persona vive por debajo del umbra,0.0,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.2
470,"Las transferencias a municipios crecieron 260%, y son el 20% de los ingresos cop",0.0526,0.1053,0.1579,0.2105,0.2105,1.0,1.0,1.0,1.0,0.8
471,"“mandate net-zero carbon emissions for homes, offices and all new buildings by 2",0.0833,0.1667,0.25,0.3333,0.3333,1.0,1.0,1.0,1.0,0.8
472,La inflación de este año será la más alta de los últimos 27 años,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,"De 79 mil empleos (mineros) en 2003, pasamos a casi medio millón en la actualida",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
474,229 misioneros cristianos han sido sentenciados a muerte en Afganistán,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
475,Video del eclipse del 8 de abril de 2024 grabado desde el espacio,0.0625,0.0625,0.125,0.1875,0.25,1.0,0.5,0.6667,0.75,0.8
476,[Hubo] un aumento muy fuerte en la inversión social que creció casi el 44% en lo,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
477,5 274 умрели и 213 271 с поражения от ваксини в Европа,0.0,0.0588,0.1176,0.1765,0.2353,0.0,0.5,0.6667,0.75,0.8
478,Estos videos de un tornado frente a un patio y de un auto arrastrado por el vien,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
479,"Un vídeo denuncia un pucherazo en Madrid en las elecciones del 28M, donde 67.000",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
480,"Ministro Montaño dijo: ""A todos los que se oponen a la Ley 1386 igual le vamos a",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
481,"En toda la historia de la Argentina se habían construido, hasta el 2003, 8.000 k",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,Video de una marcha a favor de Petro el 9 de abril de 2024 en Bogotá,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.25,0.2
483,El 70% de los violadores en manada son extranjeros,0.0,0.1429,0.1429,0.1429,0.2857,0.0,0.5,0.3333,0.25,0.4
484,40 soldados de élite de la Royal Air Force británica murieron en combate en Odes,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
485,“Hemos situado a España en el top 25 mundial de los países con mayor respeto a l,0.0,0.1111,0.1111,0.2222,0.2222,0.0,0.5,0.3333,0.5,0.4
486,Foto de la manifestación antimascarillas del 29 de agosto en Berlín,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,Uno de cada tres alumnos de Primaria es inmigrante.,0.0556,0.0556,0.1111,0.1667,0.2222,1.0,0.5,0.6667,0.75,0.8
488,Habrá un nuevo simulacro este 20 de enero,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
489,Un hombre de 70 años es detenido durante las manifestaciones en Ferraz,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
490,La LUC elimina la obligatoriedad de la educación en niños de 0 a 3 años,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.2
491,[Entre 2009 y 2013] la hemos reducido a la mitad,0.0833,0.1667,0.25,0.25,0.3333,1.0,1.0,1.0,0.75,0.8
492,Petro tiene una favorabilidad del 84%,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
493,"[T] No, la que aparece en estas fotos en blanco y negro no es ""la bruja del 71"" ",0.0556,0.1111,0.1667,0.1667,0.2222,1.0,1.0,1.0,0.75,0.8
494,“Hace 90 años España aprobó el derecho al voto de las españolas. Y el PSOE y res,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,"""Los presupuestos catalanes en 2020 destinaron 9.700 millones de euros a la sani",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,Gustavo Petro anunció la llegada de 20.000 médicos cubanos a Colombia,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
497,Mauricio Salazar estuvo inhabilitado 10 años,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,3.000 militares estadounidenses entrarán a Perú a reprimir manifestaciones,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
499,Jesucristo era “catalano-menorquín” según la portada de “Es Diari Menorca” del 2,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
500,"Ministra del Trabajo, Jeannette Jara: “Las 7 AFP que operan en Chile se han adue",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
501,Estas fotos muestran el rescate de más de 300 migrantes en la carretera Reynosa-,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
502,La tablet de Natacha Jaitt sigue bloqueada hace +5 años,0.125,0.125,0.25,0.25,0.25,1.0,0.5,0.6667,0.5,0.4
503,CICPC Informa a la Ciudadanía : Se acuerdan que dieron de alta con su *Número de,0.0526,0.1053,0.1579,0.2105,0.2105,1.0,1.0,1.0,1.0,0.8
504,[Ha habido] más de siete mil cortes en los últimos 12 años,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,Un comunicado informa que se comenzarán a aplicar multas de “medio salario mínim,0.0588,0.1176,0.1765,0.2353,0.2941,1.0,1.0,1.0,1.0,1.0
506,Había una errata en las diapositivas de Venezuela en la COP 25,0.0,0.0,0.1,0.2,0.3,0.0,0.0,0.3333,0.5,0.6
507,“Aena proponía construir en aquellos territorios aeroportuarios una superficie e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,Zelenski compró dos yates de lujo por un total de 75 millones de dólares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,Donald Trump manifestó su apoyo a los venezolanos en su campaña de 2024,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
510,Un hombre asesina en plena calle a un joven español de 27 años en el barrio del ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
511,Video muestra miles de árboles talados como consecuencia del Tren Maya en diciem,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.3333,0.25,0.2
512,Blue Error Screen en la Sphere de Las Vegas por el fallo global de CrowdStrike d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,Loterías va a devolver el 50% de cada décimo por olvidarse de meter números en e,0.0526,0.1053,0.1579,0.1579,0.2105,1.0,1.0,1.0,0.75,0.8
514,“El PP en toda su historia de gobierno ha creado 8 millones de empleos”,0.0,0.1,0.1,0.2,0.3,0.0,0.5,0.3333,0.5,0.6
515,Cientos de cadavedes que por causa del coronavirus estan siendo acomodados en el,0.0588,0.1176,0.1765,0.2353,0.2941,1.0,1.0,1.0,1.0,1.0
516,Pemex informó en un boletín que pagará a sus empleados el aguinaldo de 2023 hast,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
517,"[T] No, no han nacido 18 niños pelirrojos en un pueblo y ""el único pelirrojo es ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,Presumieron triunfos en las elecciones del 6 de junio,0.0,0.0,0.25,0.5,0.5,0.0,0.0,0.3333,0.5,0.4
519,Si a usted le preocupa la igualdad de género ocúpese de que el presupuesto se ej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,Cientos de musulmanes celebran con cánticos islamistas en Berlín la victoria de ,0.0714,0.0714,0.1429,0.2143,0.2857,1.0,0.5,0.6667,0.75,0.8
521,Diputado Sebastián Keitel votó en contra del retiro del 10% de los fondos de AFP,0.0,0.0,0.0,0.1111,0.1111,0.0,0.0,0.0,0.25,0.2
522,Las 2/3 partes de las medidas que hemos traído las ha aprobado el PP con su voto,0.0,0.0833,0.1667,0.25,0.3333,0.0,0.5,0.6667,0.75,0.8
523,"Celebración de los talibanes tras conquistar la ciudad de Maidan, a 30 km de Kab",0.0,0.0667,0.1333,0.2,0.2667,0.0,0.5,0.6667,0.75,0.8
524,Guardias civiles infiltrados entre los participantes en los incidentes del 25 de,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
525,“(Sobre la vivienda pública en la Comunidad Valenciana) Después de ocho años en ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,Video muestra concentración en el Zócalo de Ciudad de México durante el último i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,"SMS Agencia Tributaria: Hacienda te exige el pago de 48,64 euros.",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
528,"Dígame algo, señor Iglesias, que haya hecho durante esta pandemia (…) sabemos qu",0.0625,0.125,0.1875,0.25,0.3125,1.0,1.0,1.0,1.0,1.0
529,4 millones en las protestas en Berlín contra las medidas por covid-19 coronaviru,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
530,Isabel Díaz Ayuso ha confundido al economista Juan Velarde con el militar Pedro ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
531,"Los delitos que más lastiman a la sociedad tienen, hasta este momento, una tende",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,El Supal 20 cura el coronavirus,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
533,Sólo en la Provincia hay 500 mil jóvenes que no estudian ni trabajan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,Tu código Uber: 9270. Envía STOP a +46 76 943 60 05 para eliminar la suscripción,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,China se levantó y empezaron a destruir antenas 5G,0.0625,0.0625,0.125,0.1875,0.25,1.0,0.5,0.6667,0.75,0.8
536,Venezuela cero inflación,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,Tongo en Francia: Marine Le Pen “pierde” más de un millón de votos durante el re,0.0556,0.1111,0.1667,0.2222,0.2778,1.0,1.0,1.0,1.0,1.0
538,El vídeo que cuestiona el voto por correo en el 28A,0.0556,0.1111,0.1667,0.2222,0.2778,1.0,1.0,1.0,1.0,1.0
539,CoronaVac no se ha evaluado en jóvenes menores de 18 y ancianos mayores de 60 añ,0.0588,0.1176,0.1765,0.2353,0.2941,1.0,1.0,1.0,1.0,1.0
540,Nuestra deuda con el Estado es treinta veces inferior a la deuda de Cataluña.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,Andrés Manuel López Obrador invita a sus seguidores a ganar 10.000 pesos,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
542,Tomas aéreas de la plaza de Bolívar de Bogotá se tomaron en la marcha del 1 de m,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.2
543,Los del no éramos un millón y pico más de votantes que los del sí,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.25,0.2
544,"[T] No, el Gobierno de Pedro Sánchez no ha propuesto gastar 214 millones de euro",0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.3333,0.25,0.4
545,A la humanidad le quedarían cuatro años de vida si desaparecieran las abejas,0.1667,0.1667,0.3333,0.3333,0.5,1.0,0.5,0.6667,0.5,0.6
546,Cada 37 horas una mujer muere por violencia de género,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,"Zelenski adquirió el 51% de las acciones de Northam Platinum LDT, según SABC New",0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
548,Imágenes de peces esparcidos por el asfalto de una carretera fueron tomadas en T,0.0625,0.125,0.1875,0.1875,0.25,1.0,1.0,1.0,0.75,0.8
549,"Existen 6 ""tipos"" de COVID-19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
